eventId,eventUid,eventName,eventCategory,eventLocation,clubId,clubLogin,clubName,eventAttendees,eventPriceRange,eventButtonLabel,eventBadges,totalTicketsSoldValue,checkbox_id,displayType,registered,waiting_list,eventTags,coHostId,custom_time_instruction,checkin,registrationStatus,printTicket,eventTimezone,ariaEventDetails,ariaEventDetailsWithLocation,parentEventIds,all_results_hidden,hybrid,dayofweek,month,day,year,time,eventDates,hour
300254168,e9e4d2c6121a783df395dda46248dbdc,Clothes Swap,On Campus,"CAMPUS SEGOVIA, First Floor Hallways",300002975.0,iesdgsSG,IE SDGs Club SC,32.0,FREE,Register,On CampusSustainability,0.00,300254168.0,event,Unknown,,On CampusSustainability,"IE Charity Club SC, IE Eco Club SC, IE Fashion Club SC",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Clothes Swap. Monday, 25 September 2023 At 9:00 AM, (GMT+2).","Clothes Swap. Monday, 25 September 2023 At 9:00 AM, (GMT+2). CAMPUS SEGOVIA, First Floor Hallways.",Sustainability Week 2023,,Unknown,Mon,Sep,25.0,2023.0,9:00 AM – Fri,Unknown,9.0
Unknown,Unknown,Yom Kippur,Unknown,Unknown,256268697.42905533,Unknown,Unknown,49.33421151674821,Unknown,Unknown,Unknown,Unknown,300282297.9951073,holiday,Unknown,,Unknown,Unknown,Unknown,0.4375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,16.72261949567181,2023.261949567181,Unknown,[''],0.0
300255344,4c3338e23f988f67ab17cd854afcc5ce,Hike to the Lake,Off Campus,Rio Eresma (pick up and drop off from Via Roma),300010577.0,hikingClub,IE Hiking Club SC,53.0,FREE,Register,Off CampusSegovia CampusSportsWell-being,0.00,300255344.0,event,Unknown,,Off CampusSegovia CampusSportsWell-being,Sports & Well-Being,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Hike to the Lake. Sunday, 24 September 2023 At 10:30 AM, (GMT+2).","Hike to the Lake. Sunday, 24 September 2023 At 10:30 AM, (GMT+2). Rio Eresma ( pick up and drop off from Via Roma ) .",IE University Sports Week,,Unknown,Sun,Sep,24.0,2023.0,10:30 AM – 2 PM,Unknown,10.5
300255324,8f9a194ed53856934723524544ac0ab9,Tickets to Sydney Dance Company: Impermanence at Teatros del Canal,Off Campus,"Teatros del Canal (C. de Cea Bermúdez, 1, 28015, Madrid)",300002145.0,humanities,IE School of Humanities,12.0,FREE,Register,Off CampusArts & humanities,0.00,300255324.0,event,Unknown,,Off CampusArts & humanities,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Tickets to Sydney Dance Company: Impermanence at Teatros del Canal. Saturday, 23 September 2023 At 8:30 PM, (GMT+2).","Tickets to Sydney Dance Company: Impermanence at Teatros del Canal. Saturday, 23 September 2023 At 8:30 PM, (GMT+2). Teatros del Canal ( C. de Cea Bermúdez, 1, 28015, Madrid ) .",Unknown,,Unknown,Sat,Sep,23.0,2023.0,8:30 PM – 10 PM,Unknown,20.5
300255400,5500eb7a1e407c20985f7a16c5420c14,Sunset & Pic-nic,Off Campus,Parque de las 7 Tetas,300002889.0,ieexchange,IE Exchange Society Mix,45.0,FREE,Register,Off CampusOutdoor activities,0.00,300255400.0,event,Unknown,,Off CampusOutdoor activities,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Sunset and Pic-nic. Saturday, 23 September 2023 At 7:00 PM, (GMT+2).","Sunset and Pic-nic. Saturday, 23 September 2023 At 7:00 PM, (GMT+2). Parque de las 7 Tetas.",Unknown,,hybrid,Sat,Sep,23.0,2023.0,7 PM – 9 PM,Unknown,19.0
300255444,8020ebc233654866b250d70126eed9c4,Men's Basketball vs. Liceo Francés (1ª Nacional),Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,21.0,FREE,Register,Off CampusSportsWellness / wellbeing - Physical ...,0.00,300255444.0,event,Unknown,,Off CampusSportsWellness / wellbeing - Physical ...,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Men’s Basketball vs. Liceo Francés ( 1ª Nacional ) . Saturday, 23 September 2023 At 4:15 PM, (GMT+2).","Men’s Basketball vs. Liceo Francés ( 1ª Nacional ) . Saturday, 23 September 2023 At 4:15 PM, (GMT+2). Private Location ( register to display ) .",IE University Sports Week,,Unknown,Sat,Sep,23.0,2023.0,4:15 PM – 6 PM,Unknown,16.25
300255116,6ac3f7abc869a2038a053e6ba4d544e8,Boulder Session in Torrelodones - Madrid & Segovia,Off Campus,Torrelodones,300002270.0,ieclimbclub,IE Climbing Club,18.0,FREE,Register,Off Campus,0.00,300255116.0,event,Unknown,,Off Campus,0,Unknown,0.4375,9 Spots Left,Unknown,(GMT+2),"Boulder Session in Torrelodones - Madrid and Segovia. Saturday, 23 September 2023 At 10:00 AM, (GMT+2).","Boulder Session in Torrelodones - Madrid and Segovia. Saturday, 23 September 2023 At 10:00 AM, (GMT+2). Torrelodones.",Unknown,,Unknown,Sat,Sep,23.0,2023.0,10 AM – 4 PM,Unknown,10.0
300255322,c6c777c527128404d0b75558a627db4f,Hike to Cascada del Purgatorio,Off Campus,TBD,300002116.0,ieaexp,IExplore,40.0,€5,Register,Off CampusSports,200.00,300255322.0,event,Unknown,,Off CampusSports,Sports & Well-Being,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Hike to Cascada del Purgatorio. Saturday, 23 September 2023 At 8:45 AM, (GMT+2).","Hike to Cascada del Purgatorio. Saturday, 23 September 2023 At 8:45 AM, (GMT+2). TBD.",IE University Sports Week,,Unknown,Sat,Sep,23.0,2023.0,8:45 AM – 5 PM,Unknown,8.75
300252969,ae786840cbaa59863b68a16331836143,IE University Sports Week,On Campus,TBD,300002888.0,iesportswellbeing,Sports & Well-Being,47.0,FREE,Register,On CampusSports,0.00,300252969.0,event,Unknown,,On CampusSports,"IE Debate Club MIX, IE Football Club, IE Motorsports Club, IE Weightlifting Club, IExplore, IE H...",Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE University Sports Week. Saturday, 23 September 2023 At 8:00 AM, (GMT+2).","IE University Sports Week. Saturday, 23 September 2023 At 8:00 AM, (GMT+2). TBD.",Unknown,,Unknown,Sat,Sep,23.0,2023.0,8:00 AM – Sat,Unknown,8.0
300255125,f5e948e3cc2c9acbdfd7ea6664f4ce1e,IE FUN FOOTBALL FRIDAYS,Off Campus,"Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid",200000114.0,iefootball,IE Football Club,16.0,FREE,Register,Off CampusSports,0.00,300255125.0,event,Unknown,,Off CampusSports,0,Unknown,0.4375,4 Spots Left,Unknown,(GMT+2),"IE FUN FOOTBALL FRIDAYS. Friday, 22 September 2023 At 9:00 PM, (GMT+2).","IE FUN FOOTBALL FRIDAYS. Friday, 22 September 2023 At 9:00 PM, (GMT+2). Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid.",Unknown,,Unknown,Fri,Sep,22.0,2023.0,9 PM – 10 PM,Unknown,21.0
300255126,2f6b7a350c12a41cd0aff7ff9fe4afc0,IE FUN FOOTBALL F11 FRIDAYS,Off Campus,Colegio Valdeluz,200000114.0,iefootball,IE Football Club,25.0,FREE,Register,Off CampusSports,0.00,300255126.0,event,Unknown,,Off CampusSports,Sports & Well-Being,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"IE FUN FOOTBALL F11 FRIDAYS. Friday, 22 September 2023 At 8:30 PM, (GMT+2).","IE FUN FOOTBALL F11 FRIDAYS. Friday, 22 September 2023 At 8:30 PM, (GMT+2). Colegio Valdeluz.",Unknown,,Unknown,Fri,Sep,22.0,2023.0,8:30 PM – 10 PM,Unknown,20.5
300253625,675895a9382d87be5b6293591f85a385,Photo Mixer,On Campus,Private Location (register to display),300002911.0,ieuphotoclubSG,IE Photo Club SC,24.0,FREE,Register,On CampusArts & humanitiesCreativity CenterSegovia Campus,0.00,300253625.0,event,Unknown,,On CampusArts & humanitiesCreativity CenterSegovia Campus,IE Creativity Center,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Photo Mixer. Friday, 22 September 2023 At 7:00 PM, (GMT+2).","Photo Mixer. Friday, 22 September 2023 At 7:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Fri,Sep,22.0,2023.0,7 PM – 9:30 PM,Unknown,19.0
300255337,1ec2659ba9ae9ec75a58dcdb53fec1c7,Networking Picnic at Retiro (COPY),Off Campus,"Puerta Real Retiro Park, Madrid (the entrance in Puerta de Alcala)",300002427.0,iegirlup,IE Girl Up Club,76.0,FREE,Register,Off CampusWellness / wellbeing,0.00,300255337.0,event,Unknown,,Off CampusWellness / wellbeing,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Networking Picnic at Retiro ( COPY ) . Friday, 22 September 2023 At 6:00 PM, (GMT+2).","Networking Picnic at Retiro ( COPY ) . Friday, 22 September 2023 At 6:00 PM, (GMT+2). Puerta Real Retiro Park, Madrid ( the entrance in Puerta de Alcala ) .",Unknown,,Unknown,Fri,Sep,22.0,2023.0,6 PM – 8 PM,Unknown,18.0
300254064,24cea67091ce8044bec38ad5d42e7d41,Catching up with Session 1 & 2 – Cracking Consulting and Cases,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,202.0,FREE,Register,OnlineConsulting,0.00,300254064.0,event,Unknown,,OnlineConsulting,IE Consulting Club,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Catching up with Session 1 and 2 - Cracking Consulting and Cases. Friday, 22 September 2023 At 3:30 PM, (GMT+2).","Catching up with Session 1 and 2 - Cracking Consulting and Cases. Friday, 22 September 2023 At 3:30 PM, (GMT+2). Online Event.",Consulting Thursday - Fall series,,Unknown,Fri,Sep,22.0,2023.0,3:30 PM – 5 PM,Unknown,15.5
300255065,e1b92bf88e52ebaff49fffeca98e2fc2,BRAZIL NIGHT @ DRILO'S,Off Campus,Drilo's Bar,200000045.0,iebrazilcmc,IE BRASA Club MIX,231.0,FREE,Register,"Off CampusCommunity / networkingCultureDiversity, Inclusion and BelongingOutdoor activitiesSegovia CampusWell-being",0.00,300255065.0,event,Unknown,,"Off CampusCommunity / networkingCultureDiversity, Inclusion and BelongingOutdoor activitiesSegovia CampusWell-being",0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"BRAZIL NIGHT @ DRILO’S. Thursday, 21 September 2023 At 10:00 PM, (GMT+2).","BRAZIL NIGHT @ DRILO’S. Thursday, 21 September 2023 At 10:00 PM, (GMT+2). Drilo’s Bar.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,10:00 PM – Fri,Unknown,22.0
300255054,c231ad32baf354d96ba1dc255cca2b37,SOCIAL VOLLEYBALL PRACTICE,On Campus,"IE TOWER, IE athletic center",200000126.0,ievolleyball,IE Volleyball Club,16.0,FREE – €6,Register,"On CampusCommunicationCommunity / networkingCultureDiversity, Inclusion and BelongingIE Athletic CenterIE TowerSportsWellness / wellbeing",0.00,300255054.0,event,Unknown,,"On CampusCommunicationCommunity / networkingCultureDiversity, Inclusion and BelongingIE Athletic CenterIE TowerSportsWellness / wellbeing",0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"SOCIAL VOLLEYBALL PRACTICE. Thursday, 21 September 2023 At 9:30 PM, (GMT+2).","SOCIAL VOLLEYBALL PRACTICE. Thursday, 21 September 2023 At 9:30 PM, (GMT+2). IE TOWER, IE athletic center.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,9:30 PM – 11 PM,Unknown,21.5
300255213,480e2f5773dd6d9d380356c0f8f27705,Segovia Men´s Basketball practice Thursday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,13.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300255213.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Men´s Basketball practice Thursday. Thursday, 21 September 2023 At 9:30 PM, (GMT+2).","Segovia Men´s Basketball practice Thursday. Thursday, 21 September 2023 At 9:30 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,9:30 PM – 11 PM,Unknown,21.5
300255345,3605e2aa82a8654fc197563d3ec8cb90,Segovia Women's & Men´s  Volleyball practice Thursday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,27.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300255345.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Women’s and Men´s Volleyball practice Thursday. Thursday, 21 September 2023 At 9:00 PM, (GMT+2).","Segovia Women’s and Men´s Volleyball practice Thursday. Thursday, 21 September 2023 At 9:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,9 PM – 11 PM,Unknown,21.0
300255321,efa0bae94dc41f47e15c20f03da361d3,Tickets to Sydney Dance Company: ab [intra] at Teatros del Canal,Off Campus,"Teatros del Canal (C. de Cea Bermúdez, 1, 28015, Madrid)",300002145.0,humanities,IE School of Humanities,16.0,FREE,Register,Off CampusArts & humanities,0.00,300255321.0,event,Unknown,,Off CampusArts & humanities,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Tickets to Sydney Dance Company: ab [ intra ] at Teatros del Canal. Thursday, 21 September 2023 At 8:30 PM, (GMT+2).","Tickets to Sydney Dance Company: ab [ intra ] at Teatros del Canal. Thursday, 21 September 2023 At 8:30 PM, (GMT+2). Teatros del Canal ( C. de Cea Bermúdez, 1, 28015, Madrid ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,8:30 PM – 10 PM,Unknown,20.5
300255105,3874981ae3488b0e43dcb6590ada0837,Milan Fashion Week Viewing,On Campus,"Segovia's Creativity Center, The Screening room (top floor)",300002905.0,iefashionSG,IE Fashion Club SC,30.0,FREE,Register,"On CampusArts & humanitiesCommunity / networkingConsultingCreativityCultureDiversity, Inclusion and BelongingFashionLuxury goodsMedia / Entertainment",0.00,300255105.0,event,Unknown,,"On CampusArts & humanitiesCommunity / networkingConsultingCreativityCultureDiversity, Inclusion and BelongingFashionLuxury goodsMedia / Entertainment","IE Italian Society Club MIX, IE Film Club SC, IE Creativity Center",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Milan Fashion Week Viewing. Thursday, 21 September 2023 At 8:00 PM, (GMT+2).","Milan Fashion Week Viewing. Thursday, 21 September 2023 At 8:00 PM, (GMT+2). Segovia’s Creativity Center, The Screening room ( top floor ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,8 PM – 9 PM,Unknown,20.0
300255212,43f3b50d1be2f3d4c08bc0c8081bccae,Segovia Women´s Basketball practice Thursday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,1.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300255212.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Women´s Basketball practice Thursday. Thursday, 21 September 2023 At 8:00 PM, (GMT+2).","Segovia Women´s Basketball practice Thursday. Thursday, 21 September 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,8 PM – 9:30 PM,Unknown,20.0
300255390,7734f8beaac620768305d4bc6fe450c4,PILATES,On Campus,"SERRANO, 99-101, Paper Pavilion",300002888.0,iesportswellbeing,Sports & Well-Being,19.0,FREE,Register,On CampusMaría Molina 31Serrano 99-101Sports,0.00,300255390.0,event,Unknown,,On CampusMaría Molina 31Serrano 99-101Sports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"PILATES. Thursday, 21 September 2023 At 8:00 PM, (GMT+2).","PILATES. Thursday, 21 September 2023 At 8:00 PM, (GMT+2). SERRANO, 99-101, Paper Pavilion.",Pilates Weekly session,,Unknown,Thu,Sep,21.0,2023.0,8 PM – 10 PM,Unknown,20.0
300255412,bdac2bfc7e0922070dc369b094a076da,Pilates Weekly session,On Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,44.0,FREE,Register,On CampusMaría Molina 31Serrano 99-101Sports,0.00,300255412.0,event,Unknown,,On CampusMaría Molina 31Serrano 99-101Sports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Pilates Weekly session. Thursday, 21 September 2023 At 8:00 PM, (GMT+2).","Pilates Weekly session. Thursday, 21 September 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Sep,21.0,2023.0,8 PM – 9 PM,Unknown,20.0
300253670,92e5df56140b9abdd11c287dcd4afbee,Segovia Open Swimming,Off Campus,Polideportivo Los Escobares (La Lastrilla),300002888.0,iesportswellbeing,Sports & Well-Being,9.0,FREE,Register,Off CampusSegovia Campus,0.00,300253670.0,event,Unknown,,Off CampusSegovia Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Open Swimming. Thursday, 21 September 2023 At 7:00 PM, (GMT+2).","Segovia Open Swimming. Thursday, 21 September 2023 At 7:00 PM, (GMT+2). Polideportivo Los Escobares ( La Lastrilla ) .",Social Sports Kickoff - Segovia,,Unknown,Thu,Sep,21.0,2023.0,7 PM – 9 PM,Unknown,19.0
300255388,32650ab03b9a6b12a771bc8a1cc858e1,HIIT POWER SESSION,On Campus,"SERRANO, 99-101, Paper Pavilion",300002888.0,iesportswellbeing,Sports & Well-Being,6.0,FREE,Register,On CampusAthletic CenterMaría de Molina 31 BisMaría Molina 31Serrano 99-101Sports,0.00,300255388.0,event,Unknown,,On CampusAthletic CenterMaría de Molina 31 BisMaría Molina 31Serrano 99-101Sports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"HIIT POWER SESSION. Thursday, 21 September 2023 At 7:00 PM, (GMT+2).","HIIT POWER SESSION. Thursday, 21 September 2023 At 7:00 PM, (GMT+2). SERRANO, 99-101, Paper Pavilion.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,7 PM – 8 PM,Unknown,19.0
300255453,4b95df83c09a0bec5c131c6ad1cd2504,WELCOME DRINKS !,Off Campus,Café Jeyma,200000041.0,ielcmc,IE Lebanon Club MIX,0.0,FREE,Register,Off CampusCommunity / networking,0.00,300255453.0,event,Unknown,,Off CampusCommunity / networking,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"WELCOME DRINKS ! Thursday, 21 September 2023 At 7:00 PM, (GMT+2).","WELCOME DRINKS ! Thursday, 21 September 2023 At 7:00 PM, (GMT+2). Café Jeyma.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,7 PM – 10 PM,Unknown,19.0
300253422,72688e6772d2c3d00aa8012164021a45,IEU DEBATE CLUB TRAINING PROGRAM [MADRID],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,13.0,FREE – €50,Register,On CampusDebate,400.00,300253422.0,event,Unknown,,On CampusDebate,0,"Madrid: Thursdays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6:00 PM – Fri,Unknown,18.0
300253423,914bfd8a0405ff7ca4d484b48b81e669,IEU DEBATE CLUB TRAINING PROGRAM [MADRID],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,5.0,FREE – €50,Register,On CampusDebate,100.00,300253423.0,event,Unknown,,On CampusDebate,0,"Madrid: Thursdays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300253427,4b0ddbbb575cf4b58232cead34001bc8,IEU DEBATE CLUB TRAINING PROGRAM [MADRID],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,4.0,FREE – €50,Register,On CampusDebate,50.00,300253427.0,event,Unknown,,On CampusDebate,0,"Madrid: Thursdays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300253430,7e6fbe19ec03faa7504302dbfc3ac3af,IEU DEBATE CLUB TRAINING PROGRAM [SEGOVIA],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,3.0,FREE – €50,Register,On CampusDebate,50.00,300253430.0,event,Unknown,,On CampusDebate,0,"Segovia: Fridays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ SEGOVIA ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ SEGOVIA ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300253431,f11830f5dd5afa9c2232ec1590c20b3a,IEU DEBATE CLUB TRAINING PROGRAM [SEGOVIA],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,0.0,FREE – €50,Register,On CampusDebate,0.00,300253431.0,event,Unknown,,On CampusDebate,0,"Segovia: Fridays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ SEGOVIA ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ SEGOVIA ] . Thursday, 21 September 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300253238,219f1c6e2d5bcf871b9cb1c91a6ad476,Masterclass with Professor Ikhlaq Sidhu on Emerging Tech Trends,Online,Online Event,300002097.0,iescitechschool,Sci-Tech School,78.0,FREE,Register,OnlineDigital transformation / Big DataEducationT-CommunicationTech & Data,0.00,300253238.0,event,Unknown,,OnlineDigital transformation / Big DataEducationT-CommunicationTech & Data,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Masterclass with Professor Ikhlaq Sidhu on Emerging Tech Trends. Thursday, 21 September 2023 At 6:00 PM, (GMT+2).","Masterclass with Professor Ikhlaq Sidhu on Emerging Tech Trends. Thursday, 21 September 2023 At 6:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Thu,Sep,21.0,2023.0,6 PM – 7 PM,Unknown,18.0
